silhouette_Coefficient,calinski_harabasz_score,fmi_score,run_time,num_iterations,method
0.21136421799755825,50.02442293518463,0.508840164067166,0.0016210079193115234,300,KMeans
0.20690779984366242,50.09811604302406,0.501756977768003,0.03295111656188965,300,FCM
0.20690779984366242,50.09811604302406,0.501756977768003,0.022844791412353516,300,KMeans -> FCM
0.2073583565030119,50.31239544423081,0.5056998647428974,0.0012695789337158203,300,FCM -> KMeans
0.20690779984366242,50.09811604302406,0.501756977768003,0.0018749237060546875,300,FCM -> FCM
