silhouette_Coefficient,calinski_harabasz_score,fmi_score,run_time,num_iterations,method
0.5621650612156682,462.2670903853618,0.8129647739643043,0.11957693099975586,300,KMeans
0.5555371067656464,458.64042528671735,0.8333388035605261,0.0038428306579589844,300,FCM
0.5555371067656464,458.6404252867174,0.8333388035605261,0.003607034683227539,300,KMeans -> FCM
0.5621650612156682,462.2670903853617,0.8129647739643043,0.0027909278869628906,300,FCM -> KMeans
0.5555371067656464,458.64042528671735,0.8333388035605261,0.0004968643188476562,300,FCM -> FCM
