silhouette_Coefficient,calinski_harabasz_score,fmi_score,run_time,num_iterations,method
0.05592923714970948,2295.159718055736,0.4249551235927307,3.6561648845672607,300,KMeans
-0.05133951206863956,537.4834363826118,0.27187427939996606,4.6076061725616455,300,FCM
-0.022540644829504835,797.3372307031937,0.27648213912218844,9.203214168548584,300,KMeans -> FCM
0.07417257932850536,2237.5735343280226,0.4572272717887975,1.2438490390777588,300,FCM -> KMeans
-0.05537763522696713,521.7415891130692,0.27336667741830667,1.5865180492401123,300,FCM -> FCM
